id	text	HS	OF	HT
1100524125930418176	@JLHB33 te acuerdas hijo de tu puta madre cuando nos quisiste ver la cara a la aficion diciendo que para ver a  @Chivas tenias que pagar por sus partidos, que se siente hijo de puta, tener que publicar tweet del puto @ClubPueblaMX para sentirte importante? Ladron hijo de perra!	1	1	racism
1100534465116418048	Esta marica me cae mal	1	0	homophobia
1100538615631933445	Pueden cancelar/prohibir/eliminar de la faz de la tierra el puto gran hermano de los cojones que me cagón dios ya puta mierda	0	0	N/A
1100539570070929409	Maburro es un descarado, que sarta de mentiras, se han inventado una novela, igual lo que dijo el Arreaza parece un maricon, hablando lo mismo que dice Maburro, desgraciadamente vienen por Maburro..	1	0	political
1100541941069025280	Enserio tío está puta mierda que es ? Esta alguien sin poder hablar de lo mal que está  y aplauden a quien la machaca ? Pero que puto país de mierda es este? #GHDÚOLímite7	0	1	N/A
1100545828085776385	Es acojonante. No hay ley. Pueden romper escudos del siglo XVIII en monumentos  públicos y no pasa nada, pueden poner pantallas “juicio a la democracia” pero no el mundial...que puta clase de distopia de mierda están viviendo ahí?!?? Donde cojones está el puto gobierno?!??	0	A	N/A
1100559129108795392	Por que todos los vagos son unos tarados de mierda por dios los odio a todos , me voy a hacer torta	1	1	N/A
1100582622210723840	@carlaangola atención el maduro quito el canal chino que porqueria de mierda es triple hp	0	1	N/A
1100721889310375936	trola y mugrienta, una combinacion de mierda https://twitter.com/AbruBruzzese/status/1100549087928205312 …	1	0	misoginy
1100775998084255744	En serio esto es literal o sea mi casa es un primero pero pone bajo y en los telefonillos y todo pero es un puto primero y abajo hay trasteros. El repartidor del chino se monta unos pifostios cada vez que viene el pobre	0	0	N/A
1100830724532432896	Sí, no sirve para nada. Pero a nosotros nos sirve para saber que eres de esos inconsecuentes, incoherentes que le dan la mano a ñañón pese a ser gente de mierda. De esos que gusta quedar bien con el favorcito pero siempre y cuando no resulte inconveniente. Muñeco de torta.	0	1	N/A
1100882947366965249	Que sensación de mierda cuando arrancas a preparar una materia y todo es chino básico.	0	0	N/A
1100906721101447169	El circo Price ya tiene payaso, Roncero es el titular, no había exponente alguno, su cara de torta Blanca lo delata..... a reír en el circo del Chiringuito.	0	0	N/A
1101192390533099520	@radiomitre mi solidaridad con M Tetaz que fue víctima de la prepotencia del ignorante, zurdo y soberbio T Young. Una vergüenza que Mitre tenga este tipo de periodista.	1	0	racism
1101291416226091010	Bueno están viendo si al auto de mi marido le dan destrucción total. Del total que me da el seguro me sacan una parte. Que compro con eso? Una mierda. Gracias vivo en un país de mierda Donde te rompes el orto y el chorro tiene más beneficios que uno	0	1	N/A
1101549075143495681	puto señorio @realmadrid el equipo mas asqueroso del mundo 	1	0	political
1101731343422144512	JAJAJAJAJAJAJAJA Estoy estallada negro, te quiero porque sos más esclavo que yo 	0	0	N/A
1101784327476662278	Márcale wey, de seguro ella también te extraña mucho, márcale no seas puto.\n\n—El maldito tequila.	0	1	N/A
1102056021823053824	Jajajajajaja chupame la pija puto	0	0	N/A
1102198873395789824	Mira sino sera asqueroso lo de independiente que river perdio tres partidos al hilo y tiene un pie en la copa...pero el profesor les promete alas focas de mierda que este año gana algo...mientras no puede ganar un puto partido..#andateholan por favor	0	0	N/A
1102328484528119813	Piel de zorra fascista de mierda 	1	0	political
1102437716640317441	El puto asco este maldito Gobierno	0	0	N/A
1102601352117542912	jaja Tenia que ser un burro, zurdo y Keynesiano. pic.twitter.com/aEgPm8OJ8w	1	0	political
1102869113897209856	Aquí nadie la crítica por ser mujer, sino por ser una fascista de mierda	1	0	political
1102990261100179456	Chingas a tu madre puto borracho de mierda.....donde está el dinero del chino donde está el dinero del plan merida que da los estados unidos... porque tanto daño...tanto robo al pueblo viejo pendejo.. https://twitter.com/FelipeCalderon/status/1102605003854962690 …	1	1	political
1103039128889974787	El negro para un auto es el color más puto, se queda marcado por nada 	1	1	N/A
1103129430594109443	Si dijo eso, encima de fascista es muy ignorante.	1	0	political
1103281465817812998	Esta como tú puto televisa está detrás de pri con lo del Teletón el pri le regresaban los impuestos  incluyendote a ti pinche viejo asqueroso esono lo dices ni te conviene aver aclara eso	0	1	N/A
1103351952249970691	Lee @carlosvecchio ,mejor te quedas callado,siempre la cagas hablando guevonadas ,eres el propio indio mal agradecido,aprovecha el sueldo que todos los venezolanos te están pagando,hasta que llegue el verdadero presidente de Venezuela y te saque por payaso.	1	0	racism
1103429737152565248	"López Obrador no es comunista; podrá ser mentiroso, 'neoliberal', idiota, achichincle de Alfonso Romo, priísta, pero nunca ""La Esperanza de México"". https://twitter.com/ABarloventoInfo/status/1103346636057702406 …"	1	0	political
1103480681089433600	Hummm putez quen soy jo? — No hablar spanish pf no compreender mim ser indio burro https://curiouscat.me/pautis/post/808233163?t=1551925270 …	1	0	homophobia
1103594410577723392	Como arranqué el día: un viejo petero me dijo cosas y me puse a gritar en la plaza de moreno a las 6:30, bueno, no puede empezar peor	0	0	N/A
1103785124615933954	Soy fascista.\nSoy ignorante.\nSoy mentirosa.\nSoy miserable.\nSoy maleducada.\nSoy esclava del IBEX 35.\nSoy machista.\nSoy Inés.	0	0	N/A
1103792768831365120	Man carisimas las tortas de cumpleaños ya no se puede ni comer un puto pedazo de torta tranquilo man	0	0	N/A
1103807519707881472	Jajjajajaja como lee el poema  #EngañosEnAmarAMorir	0	0	N/A
1103807519892402176	Desconozco si el vivo de Ig se puede ver correctamente por computadora. Si no es así, deberían hacer algo para que ocurra. Facebook ya quedó obsoleto.	0	0	N/A
1103807520022413312	se me apachurro el corazón al ver esa foto... 	0	0	N/A
1103807521129664513	| Siempre me dejas tirado, ya ni me ayudas. >:(	0	0	N/A
1103807522127863808	Qué pasó, cuéntame	0	0	N/A
1103807526385209345	Fue muy mala la transmisión .	0	0	N/A
1103807527752474624	Yo lo banco !!!!	0	0	N/A
1103807537122557952	01:00:00: Temp.: 7,0C; Humedad: 82%; Sen. Térmica: 5,7C; Viento: 0,0 km/h ---; Presión: 1019,88 hPa; Lluvia hoy: 0,0 mm	0	0	N/A
1103807538028531712	Muchachitos calientes ! 	0	A	N/A
1103807538582224896	Que paso con 9z?	0	0	N/A
1103807538796158977	estrellas-sin-color: Noté que mi escritura no tiene sentido cuando no está inspirada en ti. Estoy... https://tmblr.co/Zj8MRq2gjbjPn 	0	0	N/A
1103807539265880064	Este cretino va vivir del canto,https://twitter.com/pxmolina/status/1103798356453847041 …	0	1	N/A
1104013128310898688	Viejo zorete hijo d puta chorro hdp	1	1	other
1104077597749772288	Es asqueroso. Y no sólo hay eso. Acoso a los niños, homofobia, xenofobia y un largo etc. Eso lo he visto yo bastante y da puto asco. En algunos casos hasta lo he vivido y por esa parte lo entiendo. Siempre hay subnormales que ensucian lo que yo amo.	0	1	N/A
1104138906868563970	Mi hermano sube fotos con la perra la.hija la novia mi mama y la sobrina y pone feliz diaa y las hermanas  que hdp es	0	1	N/A
1104168913808642048	Claro esta, una derechuza de mierda en la vida puede ser feminista, el feminismo es antiderechuzos de mierda, anti racistas y anti ratas cristo nazis. Y esas mujeres con dieciocho años tienen madres y familia donde ven la injusticia, sobre todo de las cristo nazis de cloaca.	1	1	political
1104179063210590208	Estoy a favor de la lucha feminista, pero hay que ser idiota para tirar una bomba de pintura a una iglesia. Si se lucha por respeto, respeten al resto también, mínimo	0	0	N/A
1104195615540609024	Con lo que te robaste en PDVSA se puede arreglar algo del sistema eléctricos maldito ladron care'tabla. Que cinismo el tuyo @RRamirezVE	0	0	N/A
1104342083702263808	Callate maldito chavista! Cuando esta mierda caiga lo vamos a fusilar a todos!!	1	1	political
1104428526466408449	"LA VISTA GORDA, EL COMPADREO DE SIEMPRE, ASI ESTA ESPAÑA!, LA HACES LA PAGAS MUJER O HOMBRE!.\n\nUna feminista al guardia que la ha cazado haciendo una pintada: ""¡Pedazo de mierda!, un día como hoy no tienes un puto derecho"" | Huelga feminista 8M https://okdiario.com/espana/feminista-guardia-que-cazado-haciendo-pintada-pedazo-mierda-dia-como-hoy-no-tienes-puto-derecho-3804860#.XIPyWl_L_qg.twitter …"	1	0	political
1104447912036261889	"Ni una prueba contra Michelena el asqueroso que estuvo en la organización de las sabatinas 10 años? Ah...perdón es tan tarado como moreno:  ""no sabía nada"" https://twitter.com/elcomerciocom/status/1104408045419986944 …"	1	0	political
1104460624497655809	Esto es un ej de excusa para buscar trifulcas y tonterías. Y soy una tía y feminista pero por 15 céntimos de mierda que la han subido es una falta de respeto? JAJAJA ley de oferta y demanda se llama https://twitter.com/Taniagmoreira/status/1103952896419340288 …	0	0	N/A
1104486113236971523	Muerete maldito narco traficante maldito tu y todo tu familia tienen q morir yaaaa maldito perro una granada x ese culo maldito a ti y la perra de tu mujer	1	0	political
1104598539613716480	Como buen zurdo, asqueroso, repugnante.....	1	0	political
1104779302174973953	@DRodriguez_en maldita perra @NicolasMaduro ojalá se te muera tu madre maldito pic.twitter.com/eAYIW9jxWN	1	0	political
1104802359287390208	Ya estamos en una jungla chino de mierda  si quieres pregúntale a un paisano tuyo que viva en Venezuela para que veas que no tienen ni cucarachas para comer	1	1	racism
1104821513679749121	Pues si, gente culera como tu maldito vejete de mierda, que se chingó al país durante años no merece nada, ahora le toca al pueblo. Ya callate puto	1	A	political
1104828463935033347	Chorro de la municipalidad de Cutral Co , acá lo conocemos bien, típico pobre enriquecido gracias a la política, proponente, burro y chorro, digno de la chorra máxima...	0	0	N/A
1104845041724477441	@DNDConsumidor el banco nacion nos.mantiene cautivos y nos.esta estafando. No quiero seguir siendo un cliente esclavo de ese mediocre banco y servicios lastimosos.	0	A	N/A
1104922621018341377	Sobre todo pórque en ese momento y tambien despues la gorda loca decia que el actual inutil era un chorro y un idiota.	1	0	N/A
1104985582256746497	No puedo. Después de todo esto, el que sea chavista debe estar preso o muerto. Maldito comunismo de mierda. https://twitter.com/madf25/status/1104866696513253376 …	1	0	political
1104999726515187712	Yo también hablo en serio hijo de toda tu pinche puta , perra y guanga madre, saludala de mi parte dile que cada vez esta más aguada pero coge bien rico \nA por cierto ....\nSe me hace que eres mi hijo pinche bastardo de mierda	1	0	other
1105050334580350978	Ojalá al hijo de re mil puta que está tirando los petardos de mierda en el upd de la Normal se le cague prendiendo fuego la mano. Sorete del orto. La perra está como loca	1	1	N/A
1105079775788523521	"Bertrand Ndongo, un camerunés, en A3 defendiendo a VX... hoy muchos votantes de ese partido fascista se pasarán a Falange pq un ""puto negro"" está en su mismo partido... no entiendo ni lo uno ni lo otro..."	0	0	N/A
1105089564966879232	Ladrones !!!! Esas gafas de maricas son hechas con dinero robado del ladrón @BetancAlejandro , pedazo de puto ladrón. Pronto en USA estarás preso maldito	1	0	homophobia
1105116089246248961	Tú no eras el idiota que me cree que Cueva es comunista? Por qué sigues escribiendo? 	0	0	N/A
1105134961298948096	Labure todo el puto mes como un negro para que mi jefe venga y me baje las hs. Que injusto y que bronca	0	0	N/A
1105137349204365312	Puta luz, puto Internet, maldito maduroooo.	0	1	N/A
1105138529762451460	Viejo mamá trola ahí !!! Que se vaya a Venezuela a ver si aguanta la pela sucio este	1	1	racism
1105221136923672576	" Incidente en el metro de Barcelona ayer. Pillan a una feminista pintando en el metro estacion la Pau y al ser requerida educadamente por el vigilante dice la feminista: ""podías hacer la vista gorda, que soy mujer, trozo de mierda"" para después empujar al vigilante. pic.twitter.com/mdrA6Vf3SF"	0	1	N/A
1105256331932504064	la cagoooo, acabo de leer un post de Twitter donde no podías ser feminista si eras pro vida, o sea si no piensas igual a ellos te hacen mierda a comentarios, ridiculo	0	0	N/A
1105324001944064000	ahi el marido aputarrado mando torturar a los izquierdistas esos, arron un hippie culito empolvado y marti un imbecil comunista que fue manipulado por el para el secuestro asi de facil, pero panchula dira algo de esto puff jajaja los mediocres se huelen de lejos	1	1	homophobia
1105397646582267905	Viejo flojo e ignorante, no digas webadas, no mientas comunista Hdp y CTM.	1	1	political
1105493112078680064	Trabaja en la COPE los fines de semana. El Herrera Carlos cobra 6 millones año por fascista, ella no lo sé. No olvides marcar la x en la casilla de la iglesia ya sabes dónde va el dinero. (dejad que los niños se acerquen a mí). creo que la puedes encontrar en el montón de mierda. pic.twitter.com/1TBH1obW7x	1	0	political
1105495045564706816	ok. luego le doy una vuelta.... para ponerlo en el kodi en todas las tv.\n\ny van con acestream ??? cargan bien ??? \n\nputo indio que pirata es... xD	0	0	N/A
1105606014781538304	Puta, puta, puta, maldigo tu perra asquerosa existencia de aquí en adelante, muerte puta, mil veces maldita, perra de mierda, puta guanga culera	1	1	misoginy
