text	HS
hot nigga is just as big as I don't like was. bobby bitch nice too RT @BLASTography: @WaymoTheGod he won't tho	0
@Coley_Cee didn't I just say I thought u told me to delete them so I deleted them bitch	0
Throw a rager on your sweet 16 and everybody bring you presents and cards to my crib bitch. You grandma even bought you bday cake ova here	0
All the bitches happy maybe one of his female friends can find him a bitvj	0
Pullout game trash... &#171;@arigold_88 Iyanla having an intrrvention with a man who has 34 kids with 17 women. I have other questions.&#187;	0
RT @_FreeMax_: &#128514;&#128514;&#128514;&#128557; skitdaddle wit that shit hoe http://t.co/BXsLCSHjHE	0
Almost everyone I met in #Paris was absolute trash. And if they support a republican government, I hope they fucking die.	0
@BittyTang yes. Why protest about sexism then go right home and beg for a guy to beat your pussy up? Im lost at times	0
im wearing a sweater and it's ike 80 degrees in my house	0
RT @JamezNate: You're a bitch and nobody likes you	0
Reaper drones pinpoint Jihadi John http://t.co/IBScZeLxXe via @MailOnline	0
@Mick_Peddicord8 thank you again mick	0
@tranSactionRAP nigga what u talkn bout?? Tell them hoes get on they DJ UNK shit if they ain't sucking, walk it out	0
Stop hatin niggah , I got ya girlfriend callin you a hater niggah &#128514;&#128514;&#128514;	0
@ArtaleGaspare bitch i got the flameeee	0
"RT @SimplyShaay: &#58386;&#58386;""@VibinWitTheGods: If I don't text you no more thats Cuz you a boring bitch just so y'all hoes know."""	0
Charlie Crist, outlawed, hated, rediculed and vilified for shaking the President's hand. What a country! What a democracy!	0
RT @lilbrownbear330: about to rock this bitch with @weare_golden with our beautiful angelic voices #Gaffeoke	0
Thick bitch on here tried to front on me earlier...	0
with Louisville (5) losing last night, a win to #iubb (7) tonight should have them back in the top 5! #ncaa #basketball #iu #hoosiers	0
RT @yungbabydad: @RandallSomia because they're all fucking two years old acting like I won't mind being tagged bitch I will violate you	0
Put your hands down bitch, I ain't gon shoot you	0
Ayyyyy I'm sipping on a free slurpee and seeing The Front Bottoms tonight. I'm a happy clam.	0
Milk Marie don't approve to you ugly hoes	0
fuck ah bitch all I think about Is commas!!!	0
OMG RT @shuggajets: &#8220;@iAintAsianTho: when yo side bitch find the gift you bought for ya girl http://t.co/InzEzV9a1n&#8221; LMFAOOOOOOOO	0
Smokin on loud that will have yo ass panicking.... but wwn you show up all the hoes start vanishing!	0
RT @thoughtkendalI: dumb bitch ruined a perfectly good sweater http://t.co/lk8W8jjglI	0
omfg RT @DFkinLopes: Your feet bitch RT @NIPSLlP Whisper something dirty in my ear &#128523; http://t.co/xrIykfgg3Q	0
@AmazinMixBeauti why? You wanna gimme a baby? You look coolie....it might could work lol	0
RT @_prettygirl92: bitches jus love to get me madd	0
&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; RT @KarltonHinez: @ItsNotHarold smh bitch sellin her ass	0
Get yo bitch jumped by 6 nigguhs	0
I show love to everybody not on joe time i just hate stuck up people thats hoe shit	0
RT @king_daddy001: That bitch got a red COOTCHEE rover and shit &#128514;&#128514;&#128514;&#128514;&#128514; @erykahminor_	0
lil stupid ass bitch	0
"RT @LexaTaughtYou: @hedge_brandon calm down bitch.
Touch my boobs &amp; ill it your dick off &amp; staple it to your forehead, since you wanna be a&#8230;"	0
Even the birds think this waking up early thing is bunk. http://t.co/bqWlz5MBso	0
I see ya big Boi in the Oreo V's	0
RT @Baseball_Photos: A 17 year old girl once struck out Babe Ruth and Lou Gehrig back to back and was banned from baseball for it #Yankees &#8230;	0
@jemelehill @8ironz85 she said, it's ok if u let ur man punch u in ur pussy as long as he makes u cum?	0
After watching the desolation of smaug I have come to the conclusion that bilbo made all other hobbits look like bitches in LOTR.	0
RT @southernshirt: The only things you need in life are comfy shirts and Oreos #southernshirt	0
these bitches be wasting time on some ungrateful niggas	0
Someone told Iggy Azalea she stunk as a child cause this bitch still upset yo it ain't even that deep	0
@snortcourt13 @TripleAAAYY1995 @c_allen21 @JBake0622 apes	0
RT @yasminmarie23: When you realize you got no hoes http://t.co/s5YVAv8G7l	0
RT @MrRideThruThaD: Let me tell u funky bitches bout a pimp name c. I ain't payin for no pussy and my dick ain't free	0
no flex zone.... hoe	0
"RT @FunnyOrTips: ugly people: taken &#128143; 

nerds: taken &#128143; 

hoes: taken &#128143; 

everybody: taken &#128143; 

me: &#128694;"	0
"&#8220;@OGeezLouise: Bout time 
 RT @JoeBudden: Some of these chicks don&#8217;t want a man, they just want support.&#8221; Tell that bitch to get a bra"	0
"RT @oddfuckingtaco: ""If I was a girl like that u would probably eat my pussy"" - Jasper"	0
My mom seen my progress report &amp; was like so wtf is up wit this B bitch wtf do you NOT see them 7 A's &#128529; tf she just Ungreatful &#9995;	0
Drunkkkk HotBoxing these kushy blunts straight bumpin #AOB this hoe on some other shit bro i got mind fucked like when black zetzu betrayed	0
RT @SBNation: Reds fan snags foul ball, gets shoved by player, flips bird, becomes True American Hero: http://t.co/yDu4PR531R http://t.co/&#8230;	0
@tommymanson pussy	0
He lucky he got a bitch that knows how to cook &amp;&amp; clean &amp; wash everything	0
RT @skyereyes_: If that's what makes these fat bitches sleep at night &#128564;	0
Bad bitches be all ova me .. Besides pussy what could you offer me?! &#128175;&#10006;&#65039;&#128175;	0
RT @1MarsB: I might be ugly but my hoes ain't trippin	0
When niggas gimme their mixtape and it's trash #YEET #Fatality https://t.co/i3drCdIvN8	0
Switch A Roo yo hoe let me hit her	0
we don't pay hoes... we don't save hoes	0
I follow sum bush ass bitches on here &#128565;	0
I just cracked my motherfuckin phone god damn I feel like punching a bitch in the motherfuckin throat	0
RT @CrooklynxDodger: When @MeechIsDEAD said &#8220;Fast bitch I call her Bizzy (busy) cause she only bone thugs&#8221; http://t.co/qs9XUeu1VA	0
@RealYdotGdot We in dat bitch, my dude!!!	0
Fine I'll settle for an Oreo milkshake	0
#AlexFromTarget had them bitches wet...lmmfao	0
Where the girls at say happy birthday to me i need bitches on bitches like i got stacks on stacks	0
@JustWordsx dont favorite me you faggot	0
"RT @WayneL_Jr: LMAOO accurate RT @BasedPaco: When bitches see a ""quote with a "" tweet on the TL http://t.co/Azl9o3PyZE"	0
Don't be mad cause yo bitch Choosin	0
"@haylebopp last year i had to explain why ""queer theory"" is the acceptable academic term"	0
@Hovaa_ cracker....	0
I'm glad you hoes ain't my momma	0
Average is basic and basic is trash &#128514;&#128514;	0
RT @CuhCuhCuh: Hoes is Hoes niggas be mad cuhz they be tryna cuff the hoes cuh	0
"RT @A_Brown_30: People r retarded for thinking you can eat ""clean"" food all day and lose weight. Calories are calories people."	0
I can just set that hoe on fire &#128514;&#128514;&#128074;&#128080;&#128080;&#9996;&#65039;	0
"""Foreign chick, no lie.. Man that bitch Beautiful"""	0
Work is such a bitch right now	0
@NexusAltase Fuck her right in the pussy	0
"RT @gucci10I7: side hoes shall only eat side dishes fo ye are what ye eats
-traprinthions 10:17"	0
RT @mckee_mousee: &#8220;@itsDorry: r u african because ur a frican bitch&#8221;	0
This niggah aaron had me weak last night!	0
RT @z0mbiedance: Gabby's a bitch &amp; made Jackie make the tea packet first.	0
@AppleciderPapi @OGBEARD @godIevel nah u just a fag	0
@1Corinthians126 #HolySpirit God still share HIS #Secrets Amos 3:7 blessings #Jesus	0
#milesthompson #goauche #wetback #ca http://t.co/g3Ze8bqLPG	1
1 loyal girl &gt; 1OO hoes	0
now time to find the monkey term scripts!	0
Sweet MiLF in white lingerie has her hose ripped and her pussy&#160;pounded http://t.co/CMacswjN5A	0
RT @sorryimalex: &#8220;@lametears: i only rted alex ramos aka trash to gain followers&#8221; #vote5sos	0
Really bitch?	0
RT @leek_porter21: &#8220;@_1MDot: I hate a always wanna smoke but aint got no money as nigga/bitch like bye falisha&#8221;&#128514;&#128514;&#128514;	0
@Alejandro_Bihhh @CapoDaAssHole I'm on this hoe like this every night just be tweeting bullshit	0
@edouglas528 Quick game for Sox Yanks.....hope you get home soon	0
Dis hoe got uh dinguling nose &#127814;&#128514;&#128514;&#128514;	0
@YunGMiGo I said pussy dat ass what be on yo tongue boy	0
RT @TaeFrmUTW: It's UTW over here bitch but a lot of shit be going Down &#128548;&#9994;&#128165;&#128165;&#128165;&#128165;&#128165;&#128299;	0
"10 RT @ParadoxicalMike 1.5 RT @iDavey On average, 2. But I can be an 8 when need be. ""@SinsOfMyFather_ On a scale of 1-10 how ghetto are u?"""	0
#StopWhitePeople RT @ABC7: 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus	0
"RT ""@DestineyDunbar: This shit for the birds . &#128530;&#8221;"	0
My bitch say I'm in the dog house fuck you mean	0
Jihadis claim to have shot an #Iraq army Mi-35 attack helicopter in Beji &amp; identify its pilot by name, rank	0
Or pollo	0
@_BrwnSkinBeaute ahh I'm too much of a bitch to live off campus. I get lazy and wouldn't want to drive home :)	0
@babyspittle @Kimmyincali @MartiniShark @SenatorReid Still blaming Bush? Fucking retard	0
Frustration can be a bitch !	0
Asha had a little voice in my head telling me to fuck with these hoes. Wasn't kendra &#128524;	0
@rowboy_quest promotion that's hoe ya do it http://t.co/Tpnmbd6z	0
RT @Fant4stic63: Can kids say much when their parents pay for everything? RT @Andrea_Michele: If he paying every bill, I can't complain abo&#8230;	0
RT @JAYREIDOFFICIAL: Check out JOY and PAIN my nicca @Im_Yung_Jay #mme1636 #blackkingz https://t.co/EZuQc2KnYG	0
RT @LANURSE1: Here is a #MichaelBrown supporter. She says whites are just evil albino black babies. Seriously? #tcot @KLSouth http://t.co/P&#8230;	1
My black queen dreading my hairs.Thank you Most High for this Moor Queen I asked you for.I want to BE BEtter with her http://t.co/iFmRPJGyIC	0
my eye don got lazy reading and looking at u bitches flawged and lie all day&#128564;&#128564; http://t.co/NI2OQv0Njd	0
"I don't. (._.) RT @FvckFresh: Light skin Bitches will have 30 unread texts &amp; still tweet ""Nobody to talk to"" .. You bitches is outta control"	0
Birthday today bitches and I gotta work :/	0
Don't play with my emotions. RT @BJayBlast: I gotta make some Bla$t $plash when I get back.. That hoe will have you gone.	0
Young Gem &amp; Don Chief been killing it in the yo...going in on that real music..no bubble gum trash in the booth... http://t.co/lkjNb7uZmt	0
niggas bugging if they think my bitch ain't gunna tell me something, HA	0
You a pussy dawg @Pipe_Tyson	0
RT @ThottyGlo: How quick your bitch will text another nigga whens shes mad at you http://t.co/uRSI7AjUMP	0
RT @Buckm00se: @Wildblood817 I seen what you look like ,not impressed.dont talk shit you dirt looking bitch	0
"Once the brainwork is done on pacemakers at medical device companies, they call in the contract tinker toy engineers like SC_Troll
#stribpol"	0
#faggots KILLED #jesuschrist&gt; HELLO!!!!!!!!!!!!!!!!!!!!!!!!! But whatever. Go ahead. #gaymarriage yourself into #Pharaoh's pockets&gt;	0
@Notsosweetpea I like brownies &#128546;	0
So my dumb ass screams fuck the redskins in this big ass echo filled parking garage	0
RT @Permatrippin: How i eat the pussy http://t.co/kdFHDx8yDT	0
@Huntermoore fuck my throbbing pussy slowly	0
RT @Noworriezzzz: Two hoes arguing bout who fucking who for x amount of money lol what	0
"&#128588;&#128588;&#128588;""@Datruthh_: Don't do em with my girl lol RT @thelaurenway: So when yall in threesomes does your girl eat the pussy too?"""	0
Hoi, fai moke hau!!!!	0
She come to visit and the pussy too good, she gotta move to the city within 3 months after yall first fuck or it ain't gon work.	0
Didn't get to hit the slopes today, but snowboarding lessons first thing in the morning! #excited	0
&#8220;@King_SM If Howard elbow bosh, will bosh fight back?&#8221; don't have to got mcbob bird and UD	0
OGs Love too See a yung nicca come up	0
Lmao. I still feel played bout this hoe.	0
&#8220;@salsteelo: I got 1 felony!!!&#8221; I got bitches	0
On ya pussy rap sheet it's a whole lot of bros !	0
The Redskins trash as fuck for not getting that	0
Yellow jackets at gas station trash cans are THE worst	0
Walk in the party boot up yo hoe	0
I'm in my bed like half asleep and stuff. But I really want that Oreo coffee coolatta.	0
"""@Almightywayne__: Fuck Red Malone man bitch ass niggah"" could you please use complete sentences?"	0
"@Fugazi3011 ""leave you beaner retard"""	1
Hugh Heffner gonna be on Life Support, STILL gettin pussy	0
""" jus meet son now he ya mane ass bitches "" #Shots"	0
&#128514;&#128514;&#128514;&#128514;&#128514; brittany bitch u my dog man &#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#128553;&#128553;&#128553;&#128553;&#128553;&#128553;&#128569;&#128569;&#128584;&#128584;&#128584;&#128584;	0
@JawShoeeAhhh lmao you're a bitch boy	0
"""You can pull more pussy with a dodge and collect them panties alright."" -stormy and jake &#128514;&#128514;&#128514;"	0
@_jeff_hank @lgreiner3 @RayceWarden @BigJohn_Studd shut up nigger	1
Im just in my car jamming to Taylor Swift with my side bitch	0
@Carxlito PS3 and case is still in the trash can. idgaf anymore	0
Oh she is RT @soARiE1017: @viaNAWF I respect that because bitches can be spiteful when it come to children	0
"Have you ever popped champagne on a plane, while gettin some brain 
Whipped it out, she said ""I never seen Snakes on a Plane"""	0
Bill Cosby stealing pussy	0
RT @RIPvuhsace: Most of yall females boring as fuck then yall wonder why niggas only talk about havin sex bc theres nothin else to talk abo&#8230;	0
RT @krystalschnutz: If I can eat some random bitches ass I can eat iggy's ass.. #randomthought #randomthot #shitiwouldneverdo	0
"ray Allen like, ""MAN!! that's some goddamn motherfucking cunt ass bullshit!!!"" cus it is"	0
Time for some panera bitch!!!&#127861;&#10071;	0
These hoes ain't yours it's just yo turn #&#128175;&#128175; u hear me?	0
RT @_missvain: Lmfaooooo &gt;RT @sirTurn3r: Lmaoo Thats what u got from this? RT @waddupivy: Dougie be yamming the coon all that beat boxing &#128553;	1
I'm a wigger	0
Excuse me, here's your nose. I found it in my business hoe.	0
I'm fucking around with two bitches but i never made those hoes my mistress	0
If the Yankees can't beat the Red Sox, they don't even deserve to be in the playoffs #yankees #redsox #mlb	0
@FightNightX @NMF4Life khan has been facing nothing but trash since his L to Garcia	0
RT @Swizzzy: Peeps are trash.. Marsh mellows in general are trash	0
"Sick of hearing AP kids bitch about their ""oh so poor"" 4.2 GPA. No one cares."	0
I am a Yankee by birth, and lived much of my life in north. I see no diff in level of racism @frendafox @melinwy @NoahCRothman	0
